question,worker,answer
21404,116,4
21404,69,4
21405,896,1
21405,207,3
21405,21,1
21406,670,4
21406,188,4
21406,1156,4
21407,176,1
21407,165,1
21407,7,1
21408,294,5
21408,54,5
21408,18,5
21409,171,1
21409,43,1
21409,658,1
21410,60,1
21410,593,1
21410,782,1
21411,17,1
21411,102,5
21411,455,1
21412,1,1
21412,206,1
21412,285,1
21413,837,1
21413,404,1
21413,750,1
21414,122,3
21414,157,3
21414,49,5
21415,75,5
21415,67,5
21415,33,5
21416,92,5
21416,593,4
21416,244,3
21417,656,1
21417,148,1
21417,28,1
21418,188,4
21418,5,4
21418,18,4
21419,616,5
21419,62,5
21419,9,5
21420,197,4
21420,308,4
21420,104,3
21421,171,3
21421,664,3
21421,272,3
21422,221,4
21422,330,4
21422,205,4
21423,270,1
21423,27,1
21423,519,1
21424,61,3
21424,78,3
21424,297,3
21425,467,3
21425,88,3
21425,236,5
21426,113,1
21426,1086,1
21426,77,1
21427,270,4
21427,160,4
21427,51,4
21428,153,1
21428,233,1
21428,334,1
21429,207,4
21429,451,4
21429,208,4
21430,547,5
21430,207,4
21430,61,3
21431,313,3
21431,545,3
21431,120,3
21432,282,2
21432,40,4
21432,88,2
21433,142,4
21433,14,4
21433,368,4
21434,3,3
21434,40,3
21434,535,3
21435,14,5
21435,32,5
21435,138,5
21436,711,5
21436,351,5
21436,173,5
21437,232,3
21437,233,2
21437,153,1
21438,840,3
21438,20,1
21438,171,1
21439,21,3
21439,65,4
21439,329,3
21440,328,5
21440,166,5
21440,190,5
21441,173,5
21441,3,5
21441,442,5
21442,90,5
21442,40,5
21442,9,5
21443,675,3
21443,43,3
21443,519,3
21444,308,5
21444,271,5
21444,261,5
21445,164,4
21445,57,4
21445,5,3
21446,196,4
21446,675,4
21446,326,4
21447,562,1
21447,152,1
21447,586,1
21448,102,3
21448,580,5
21448,80,1
21449,231,5
21449,88,5
21449,593,5
21450,24,1
21450,217,1
21450,47,1
21451,140,1
21451,115,5
21451,116,5
21452,283,3
21452,130,4
21452,448,5
21453,257,1
21453,70,1
21453,47,1
21454,338,3
21454,366,3
21454,276,3
21455,9,3
21455,217,3
21455,33,3
21456,294,3
21456,329,3
21456,18,3
21457,345,5
21457,349,5
21457,332,5
21458,764,4
21458,184,4
21458,188,4
21459,43,4
21459,192,4
21459,139,4
21460,154,5
21460,168,5
21460,122,5
21461,182,5
21461,69,1
21461,171,1
21462,576,3
21462,82,4
21462,590,3
21463,192,3
21463,670,3
21463,64,3
21464,32,3
21464,69,3
21464,33,3
21465,419,4
21465,697,3
21465,436,4
21466,884,5
21466,894,5
21466,119,5
21467,24,5
21467,531,5
21467,134,3
21468,501,5
21468,1174,5
21468,57,5
21469,647,1
21469,274,1
21469,190,1
21470,405,4
21470,99,4
21470,434,3
21471,191,3
21471,668,3
21471,273,3
21472,535,5
21472,629,5
21472,216,5
21473,260,5
21473,206,5
21473,271,5
21474,30,3
21474,138,3
21474,267,3
21475,146,5
21475,301,5
21475,162,5
21476,339,3
21476,523,3
21476,199,3
21477,774,1
21477,171,1
21477,46,1
21478,404,3
21478,529,5
21478,196,4
21479,267,1
21479,12,1
21479,846,3
21480,179,5
21480,205,5
21480,196,5
21481,34,3
21481,215,3
21481,99,3
21482,34,3
21482,153,3
21482,335,3
21483,421,4
21483,9,4
21483,43,4
21484,32,1
21484,128,5
21484,182,1
21485,377,1
21485,189,1
21485,436,4
21486,488,3
21486,647,3
21486,69,5
21487,85,5
21487,70,5
21487,247,4
21488,752,3
21488,9,3
21488,754,3
21489,40,3
21489,143,3
21489,265,3
21490,405,1
21490,413,1
21490,268,1
21491,62,3
21491,92,3
21491,351,3
21492,139,5
21492,192,5
21492,179,5
21493,60,4
21493,69,4
21493,403,4
21494,114,1
21494,32,1
21494,442,1
21495,32,1
21495,180,1
21495,204,1
21496,361,3
21496,271,3
21496,294,3
21497,156,3
21497,122,3
21497,17,3
21498,209,5
21498,9,3
21498,542,3
21499,116,3
21499,62,3
21499,14,3
21500,37,4
21500,203,4
21500,221,4
21501,105,1
21501,43,1
21501,157,1
21502,33,5
21502,137,5
21502,49,5
21503,156,5
21503,136,3
21503,360,4
21504,456,5
21504,963,5
21504,248,5
21505,491,3
21505,389,3
21505,474,3
21506,192,5
21506,189,5
21506,535,4
21507,488,1
21507,15,1
21507,205,1
21508,195,3
21508,1,3
21508,7,3
21509,381,3
21509,217,3
21509,43,3
21510,231,1
21510,49,1
21510,217,1
21511,32,1
21511,62,1
21511,128,1
21512,221,4
21512,337,4
21512,172,4
21513,11,5
21513,285,5
21513,115,5
21514,510,1
21514,706,1
21514,235,1
21515,507,5
21515,378,5
21515,110,5
21516,69,4
21516,172,4
21516,168,4
21517,813,3
21517,281,4
21517,304,3
21518,91,3
21518,8,3
21518,7,3
21519,170,4
21519,140,4
21519,360,4
21520,43,3
21520,60,3
21520,108,3
21521,274,3
21521,282,3
21521,113,3
21522,734,5
21522,130,5
21522,86,5
21523,33,1
21523,170,1
21523,9,1
21524,32,3
21524,14,4
21524,658,3
21525,192,3
21525,235,3
21525,139,3
21526,653,3
21526,160,3
21526,193,3
21527,786,3
21527,68,4
21527,31,5
21528,491,1
21528,548,1
21528,94,1
21529,92,1
21529,351,1
21529,315,1
21530,34,4
21530,94,4
21530,677,4
21531,7,4
21531,861,4
21531,70,4
21532,136,5
21532,16,5
21532,356,5
21533,32,4
21533,261,3
21533,282,3
21534,294,3
21534,98,3
21534,1,3
21535,260,5
21535,77,5
21535,170,5
21536,143,1
21536,216,1
21536,285,1
21537,217,5
21537,227,5
21537,173,5
21538,241,5
21538,368,5
21538,137,5
21539,129,5
21539,49,5
21539,358,5
21540,1103,3
21540,820,3
21540,169,3
21541,206,5
21541,241,5
21541,82,5
21542,429,5
21542,308,3
21542,60,5
21543,13,1
21543,394,1
21543,2,1
21544,207,3
21544,611,1
21544,353,1
21545,697,5
21545,688,5
21545,32,5
21546,723,3
21546,947,3
21546,325,3
21547,195,5
21547,192,5
21547,75,5
21548,477,5
21548,9,5
21548,8,5
21549,369,3
21549,250,3
21549,40,3
21550,217,3
21550,33,3
21550,191,3
21551,54,3
21551,69,3
21551,7,3
21552,217,3
21552,336,4
21552,176,3
21553,294,5
21553,70,5
21553,18,5
21554,31,3
21554,104,3
21554,261,3
21555,313,4
21555,32,4
21555,483,4
21556,130,3
21556,108,3
21556,117,3
21557,215,4
21557,360,4
21557,881,4
21558,213,3
21558,629,3
21558,510,3
21559,1175,4
21559,195,4
21559,324,4
21560,239,5
21560,133,5
21560,518,5
21561,611,3
21561,11,3
21561,206,3
21562,230,3
21562,580,3
21562,671,3
21563,360,1
21563,891,1
21563,83,1
21564,352,3
21564,104,4
21564,92,5
21565,549,4
21565,323,3
21565,160,3
21566,150,3
21566,106,3
21566,388,3
21567,396,4
21567,165,4
21567,336,4
21568,293,3
21568,3,3
21568,976,3
21569,50,5
21569,724,5
21569,5,5
21570,964,4
21570,313,1
21570,122,1
21571,733,3
21571,384,3
21571,212,5
21572,77,3
21572,461,3
21572,75,3
21573,43,3
21573,1159,4
21573,169,3
21574,478,3
21574,9,4
21574,110,4
21575,47,4
21575,8,4
21575,658,4
21576,120,3
21576,47,3
21576,264,3
21577,98,1
21577,1043,1
21577,457,1
21578,109,5
21578,573,5
21578,130,5
21579,8,3
21579,171,3
21579,227,3
21580,217,3
21580,168,3
21580,49,3
21581,206,3
21581,49,3
21581,488,2
21582,49,3
21582,164,3
21582,72,3
21583,32,3
21583,824,3
21583,279,1
21584,217,3
21584,139,3
21584,157,3
21585,489,3
21585,11,3
21585,617,3
21586,77,1
21586,294,1
21586,566,1
21587,611,3
21587,179,3
21587,466,3
21588,171,4
21588,378,4
21588,25,4
21589,602,4
21589,601,4
21589,2,4
21590,13,5
21590,16,5
21590,3,5
21591,164,3
21591,465,2
21591,16,3
21592,50,3
21592,33,3
21592,345,3
21593,432,3
21593,313,5
21593,160,3
21594,274,4
21594,842,3
21594,843,4
21595,52,5
21595,577,5
21595,334,5
21596,549,3
21596,268,3
21596,313,3
21597,315,3
21597,369,3
21597,1172,3
21598,69,4
21598,58,4
21598,38,3
21599,3,3
21599,54,3
21599,104,3
21600,324,1
21600,28,1
21600,1176,1
21601,52,5
21601,60,5
21601,301,5
21602,122,5
21602,18,5
21602,38,5
21603,240,4
21603,305,5
21603,85,4
21604,221,3
21604,405,3
21604,301,3
21605,133,4
21605,84,4
21605,64,4
21606,276,1
21606,43,1
21606,157,1
21607,501,4
21607,49,4
21607,217,4
21608,368,5
21608,511,4
21608,398,4
21609,145,4
21609,491,4
21609,409,4
21610,84,4
21610,541,3
21610,681,3
21611,128,4
21611,166,4
21611,32,4
21612,9,5
21612,5,5
21612,57,4
21613,427,5
21613,350,5
21613,221,5
21614,68,3
21614,24,3
21614,64,3
21615,272,3
21615,325,3
21615,25,4
21616,586,4
21616,69,4
21616,922,4
21617,541,4
21617,472,4
21617,101,3
21618,9,1
21618,298,1
21618,558,1
21619,54,1
21619,85,3
21619,206,1
21620,193,3
21620,30,3
21620,595,3
21621,102,1
21621,163,1
21621,488,1
21622,188,5
21622,429,5
21622,837,4
21623,38,3
21623,92,3
21623,341,3
21624,345,3
21624,313,3
21624,106,3
21625,206,5
21625,271,5
21625,116,5
21626,186,5
21626,121,5
21626,117,5
21627,102,3
21627,140,3
21627,61,3
21628,782,5
21628,357,5
21628,33,5
21629,571,5
21629,640,5
21629,542,3
21630,172,4
21630,751,5
21630,668,4
21631,744,3
21631,715,3
21631,281,3
21632,488,5
21632,103,5
21632,268,5
21633,54,3
21633,50,3
21633,173,5
21634,573,2
21634,130,3
21634,109,3
21635,191,3
21635,532,3
21635,104,3
21636,85,3
21636,217,3
21636,176,3
21637,360,4
21637,33,3
21637,217,3
21638,119,1
21638,60,1
21638,185,1
21639,19,4
21639,164,4
21639,285,4
21640,192,4
21640,375,5
21640,19,5
21641,304,5
21641,279,4
21641,341,4
21642,98,5
21642,227,5
21642,75,5
21643,659,3
21643,176,3
21643,574,3
21644,188,3
21644,71,3
21644,313,5
21645,14,3
21645,206,3
21645,558,3
21646,580,4
21646,261,4
21646,272,4
21647,1002,4
21647,60,4
21647,413,4
21648,229,1
21648,157,1
21648,333,1
21649,374,5
21649,60,5
21649,92,5
21650,670,1
21650,126,1
21650,101,1
21651,50,5
21651,385,5
21651,360,5
21652,269,3
21652,916,5
21652,198,2
21653,429,3
21653,32,3
21653,341,4
21654,138,5
21654,258,5
21654,468,5
21655,413,4
21655,40,4
21655,261,4
21656,330,1
21656,518,1
21656,173,1
21657,931,4
21657,78,4
21657,347,4
21658,43,1
21658,62,5
21658,33,1
21659,965,4
21659,21,4
21659,188,4
21660,409,4
21660,171,4
21660,580,4
21661,69,3
21661,413,3
21661,8,3
21662,635,4
21662,458,4
21662,638,4
21663,28,5
21663,11,5
21663,152,5
21664,409,5
21664,580,5
21664,171,5
21665,133,5
21665,14,5
21665,24,5
21666,368,3
21666,11,5
21666,271,3
21667,568,4
21667,1059,1
21667,302,4
21668,194,1
21668,559,1
21668,1,1
21669,64,4
21669,2,4
21669,63,4
21670,61,5
21670,698,5
21670,69,5
21671,271,4
21671,40,4
21671,108,4
21672,415,4
21672,43,4
21672,61,4
21673,89,2
21673,368,4
21673,69,3
21674,282,4
21674,28,3
21674,720,4
21675,102,5
21675,313,5
21675,32,5
21676,187,4
21676,32,1
21676,61,1
21677,68,3
21677,43,3
21677,9,3
21678,70,3
21678,535,3
21678,4,3
21679,539,5
21679,261,5
21679,308,5
21680,176,3
21680,673,3
21680,714,3
21681,593,5
21681,521,5
21681,167,5
21682,802,3
21682,559,3
21682,204,3
21683,62,1
21683,46,1
21683,122,1
21684,9,3
21684,49,3
21684,8,3
21685,377,4
21685,718,4
21685,125,4
21686,12,5
21686,24,5
21686,378,5
21687,52,5
21687,78,3
21687,94,4
21688,178,3
21688,46,3
21688,429,3
21689,714,1
21689,385,1
21689,98,1
21690,166,3
21690,21,3
21690,1126,2
21691,264,3
21691,235,5
21691,392,5
21692,593,4
21692,278,3
21692,461,5
21693,315,3
21693,510,3
21693,381,3
21694,567,3
21694,91,3
21694,248,3
21695,205,1
21695,274,1
21695,395,1
21696,319,3
21696,58,2
21696,8,3
21697,186,4
21697,338,4
21697,749,4
21698,58,1
21698,59,1
21698,340,3
21699,3,5
21699,282,5
21699,32,5
21700,744,1
21700,178,1
21700,580,1
21701,186,5
21701,205,5
21701,461,5
21702,360,4
21702,368,3
21702,56,4
21703,106,1
21703,282,1
21703,329,1
21704,59,4
21704,199,4
21704,254,4
21705,60,5
21705,135,5
21705,37,5
21706,21,5
21706,235,4
21706,349,5
21707,217,3
21707,157,3
21707,610,3
21708,382,3
21708,43,3
21708,542,3
21709,367,5
21709,111,5
21709,33,5
21710,389,5
21710,374,5
21710,106,5
21711,215,5
21711,60,5
21711,32,5
21712,162,4
21712,220,4
21712,145,4
21713,97,1
21713,138,1
21713,235,1
21714,60,4
21714,82,4
21714,61,4
21715,1,3
21715,668,3
21715,49,3
21716,204,5
21716,7,5
21716,427,5
21717,206,5
21717,2,5
21717,24,4
21718,121,1
21718,345,1
21718,394,1
21719,304,1
21719,224,1
21719,160,1
21720,38,3
21720,20,4
21720,275,3
21721,33,5
21721,218,5
21721,169,5
21722,25,4
21722,601,3
21722,387,3
21723,70,3
21723,216,5
21723,373,5
21724,362,3
21724,369,3
21724,261,3
21725,274,1
21725,102,1
21725,279,1
21726,32,3
21726,61,3
21726,566,3
21727,9,1
21727,315,1
21727,93,1
21728,65,4
21728,23,4
21728,208,5
21729,61,3
21729,32,3
21729,315,3
21730,268,3
21730,635,3
21730,126,3
21731,117,4
21731,62,3
21731,203,4
21732,864,2
21732,105,5
21732,32,3
21733,315,3
21733,30,3
21733,69,3
21734,283,3
21734,383,4
21734,254,3
21735,5,3
21735,509,3
21735,65,3
21736,514,3
21736,1043,3
21736,188,3
21737,419,4
21737,725,4
21737,34,4
21738,313,4
21738,268,4
21738,126,4
21739,60,4
21739,61,4
21739,152,4
21740,315,1
21740,281,1
21740,647,1
21741,59,3
21741,46,3
21741,289,3
21742,258,3
21742,330,3
21742,113,3
21743,569,3
21743,227,4
21743,373,3
21744,82,3
21744,277,4
21744,105,3
21745,59,1
21745,58,1
21745,46,1
21746,14,3
21746,324,3
21746,92,3
21747,43,1
21747,477,1
21747,106,1
21748,220,4
21748,168,4
21748,122,4
21749,295,5
21749,121,3
21749,60,5
21750,304,5
21750,307,5
21750,653,5
21751,119,5
21751,49,5
21751,152,5
21752,25,3
21752,216,3
21752,489,3
21753,833,3
21753,393,3
21753,268,3
21754,106,4
21754,171,4
21754,75,4
21755,129,3
21755,114,4
21755,260,3
21756,349,3
21756,348,3
21756,691,3
21757,60,3
21757,61,3
21757,32,3
21758,1,3
21758,191,3
21758,133,3
21759,38,1
21759,429,1
21759,191,1
21760,483,5
21760,61,4
21760,273,5
21761,49,1
21761,7,1
21761,217,1
21762,52,4
21762,759,4
21762,689,4
21763,433,1
21763,142,1
21763,269,1
21764,416,1
21764,351,1
21764,253,1
21765,10,5
21765,181,3
21765,190,5
21766,388,1
21766,265,1
21766,215,1
21767,24,4
21767,646,4
21767,248,4
21768,61,4
21768,895,3
21768,410,1
21769,442,4
21769,32,4
21769,61,4
21770,46,4
21770,223,3
21770,122,4
21771,233,3
21771,198,4
21771,271,4
21772,394,3
21772,553,3
21772,49,3
21773,69,4
21773,82,3
21773,61,5
21774,147,4
21774,350,4
21774,49,4
21775,387,3
21775,134,3
21775,102,3
21776,170,1
21776,15,1
21776,265,1
21777,8,5
21777,354,5
21777,7,5
21778,283,3
21778,205,1
21778,80,2
21779,195,3
21779,387,3
21779,15,3
21780,139,4
21780,532,5
21780,302,5
21781,32,3
21781,140,4
21781,787,4
21782,518,3
21782,616,3
21782,33,3
21783,11,3
21783,472,4
21783,69,4
21784,171,3
21784,617,3
21784,858,3
21785,685,5
21785,61,5
21785,315,5
21786,54,5
21786,173,5
21786,368,5
21787,8,3
21787,7,3
21787,319,3
21788,54,4
21788,108,3
21788,114,3
21789,338,5
21789,36,5
21789,459,5
21790,91,5
21790,216,5
21790,271,5
21791,671,1
21791,70,3
21791,398,3
21792,697,3
21792,132,3
21792,478,3
21793,1,4
21793,702,4
21793,120,4
21794,47,5
21794,255,5
21794,265,5
21795,115,5
21795,39,3
21795,116,5
21796,94,3
21796,50,3
21796,86,3
21797,190,1
21797,139,1
21797,21,1
21798,133,4
21798,28,4
21798,544,4
21799,315,4
21799,256,3
21799,122,4
21800,67,3
21800,217,3
21800,33,4
21801,396,3
21801,273,3
21801,690,3
21802,116,3
21802,18,3
21802,319,3
21803,9,4
21803,46,4
21803,177,4
21804,61,5
21804,49,5
21804,319,5
21805,294,4
21805,32,4
21805,69,4
21806,32,5
21806,659,3
21806,69,4
21807,743,3
21807,281,5
21807,239,3
21808,297,3
21808,92,3
21808,61,3
21809,170,3
21809,186,4
21809,275,4
21810,32,1
21810,173,1
21810,580,1
21811,32,3
21811,69,3
21811,61,3
21812,206,3
21812,217,3
21812,271,3
21813,104,5
21813,258,5
21813,138,5
21814,32,3
21814,61,3
21814,1025,5
21815,601,1
21815,32,1
21815,615,1
21816,451,4
21816,172,5
21816,453,4
21817,191,3
21817,108,3
21817,116,4
21818,61,3
21818,122,5
21818,104,3
21819,491,5
21819,198,5
21819,293,5
21820,40,4
21820,121,5
21820,290,4
21821,336,4
21821,227,4
21821,175,4
21822,131,2
21822,133,3
21822,184,3
21823,483,3
21823,108,3
21823,615,3
21824,32,5
21824,61,5
21824,538,5
21825,526,5
21825,629,2
21825,474,1
21826,3,4
21826,344,5
21826,192,5
21827,221,4
21827,48,4
21827,81,4
21828,18,3
21828,294,3
21828,104,3
21829,129,4
21829,140,5
21829,344,5
21830,32,1
21830,167,1
21830,60,1
21831,43,1
21831,330,1
21831,16,1
21832,334,3
21832,227,3
21832,344,3
21833,414,1
21833,217,1
21833,114,1
21834,44,2
21834,283,3
21834,346,2
21835,241,5
21835,69,5
21835,119,5
21836,545,3
21836,24,3
21836,176,3
21837,160,5
21837,274,5
21837,60,5
21838,188,1
21838,402,1
21838,274,1
21839,130,5
21839,260,5
21839,97,5
21840,60,5
21840,291,5
21840,14,5
21841,60,5
21841,69,5
21841,521,5
21842,413,5
21842,16,5
21842,69,5
21843,227,5
21843,331,5
21843,8,5
21844,370,4
21844,86,3
21844,172,4
21845,349,3
21845,348,3
21845,977,3
21846,572,1
21846,24,1
21846,168,1
21847,653,4
21847,10,4
21847,685,4
21848,134,1
21848,69,4
21848,102,5
21849,69,4
21849,943,4
21849,3,4
21850,9,3
21850,24,3
21850,283,1
21851,8,3
21851,195,3
21851,611,3
21852,289,4
21852,1,4
21852,191,4
21853,69,3
21853,409,3
21853,130,3
21854,221,4
21854,114,4
21854,77,4
21855,254,2
21855,121,2
21855,59,2
21856,104,5
21856,706,5
21856,602,5
21857,130,5
21857,68,5
21857,217,5
21858,574,5
21858,394,5
21858,268,5
21859,106,3
21859,58,3
21859,46,3
21860,9,5
21860,321,5
21860,220,5
21861,62,1
21861,375,1
21861,30,3
21862,15,5
21862,317,5
21862,611,5
21863,19,3
21863,54,4
21863,31,3
21864,49,3
21864,217,3
21864,331,3
21865,268,1
21865,28,1
21865,313,1
21866,149,5
21866,360,5
21866,473,5
21867,138,4
21867,173,5
21867,140,5
21868,122,3
21868,142,3
21868,260,3
21869,1153,3
21869,62,4
21869,394,3
21870,97,3
21870,372,3
21870,373,3
21871,311,5
21871,702,5
21871,205,5
21872,294,1
21872,122,1
21872,60,1
21873,32,3
21873,489,3
21873,383,3
21874,181,3
21874,561,3
21874,377,3
21875,283,3
21875,142,3
21875,509,3
21876,71,4
21876,891,4
21876,313,4
21877,145,1
21877,1033,2
21877,307,1
21878,14,3
21878,330,4
21878,281,3
21879,278,5
21879,187,5
21879,128,5
21880,200,2
21880,268,5
21880,86,3
21881,255,3
21881,14,4
21881,18,3
21882,344,4
21882,690,3
21882,188,3
21883,228,5
21883,170,5
21883,171,5
21884,221,4
21884,70,4
21884,206,5
21885,51,5
21885,375,4
21885,46,3
21886,185,5
21886,138,5
21886,173,5
21887,110,4
21887,24,4
21887,1,4
21888,671,3
21888,21,3
21888,51,3
21889,122,4
21889,61,4
21889,345,4
21890,49,5
21890,519,5
21890,390,5
21891,136,3
21891,43,3
21891,49,3
21892,616,5
21892,272,5
21892,161,5
21893,191,4
21893,721,4
21893,401,4
21894,555,3
21894,285,5
21894,315,4
21895,50,3
21895,119,3
21895,387,3
21896,64,5
21896,11,5
21896,192,5
21897,183,2
21897,18,3
21897,129,3
21898,521,1
21898,134,1
21898,272,1
21899,143,4
21899,142,4
21899,680,4
21900,506,3
21900,702,5
21900,227,5
21901,330,5
21901,488,5
21901,74,3
21902,282,3
21902,191,3
21902,310,3
21903,507,3
21903,8,4
21903,394,5
21904,715,5
21904,5,5
21904,344,4
21905,108,4
21905,119,1
21905,261,1
21906,104,3
21906,27,3
21906,230,3
21907,49,3
21907,665,3
21907,9,3
21908,227,3
21908,88,2
21908,40,3
21909,747,3
21909,489,3
21909,105,3
21910,675,5
21910,348,5
21910,84,3
21911,462,5
21911,636,5
21911,482,5
21912,21,4
21912,334,3
21912,46,3
21913,43,4
21913,148,5
21913,461,4
21914,460,5
21914,314,5
21914,473,5
21915,294,4
21915,7,4
21915,62,4
21916,24,3
21916,191,3
21916,5,4
21917,129,3
21917,155,4
21917,442,2
21918,182,3
21918,341,3
21918,186,3
21919,14,3
21919,300,3
21919,489,3
21920,163,3
21920,117,3
21920,396,3
21921,139,4
21921,21,4
21921,154,3
21922,12,1
21922,130,1
21922,140,3
21923,569,1
21923,248,1
21923,261,1
21924,122,5
21924,119,5
21924,58,3
21925,794,4
21925,441,4
21925,389,4
21926,335,5
21926,410,5
21926,931,5
21927,223,4
21927,299,5
21927,848,3
21928,315,1
21928,49,1
21928,566,1
21929,58,5
21929,183,5
21929,432,5
21930,102,1
21930,104,1
21930,32,1
21931,192,3
21931,644,3
21931,215,3
21932,281,3
21932,51,3
21932,190,3
21933,518,1
21933,1,1
21933,114,1
21934,156,4
21934,17,4
21934,122,4
21935,179,1
21935,173,1
21935,368,1
21936,241,3
21936,65,3
21936,128,3
21937,195,3
21937,205,3
21937,278,5
21938,415,3
21938,72,4
21938,32,3
21939,811,4
21939,243,4
21939,50,4
21940,61,3
21940,32,3
21940,104,3
21941,194,3
21941,74,3
21941,319,3
21942,616,5
21942,26,3
21942,14,3
21943,281,3
21943,183,4
21943,973,3
21944,256,5
21944,1,5
21944,176,5
21945,175,3
21945,166,3
21945,349,3
21946,13,3
21946,336,3
21946,488,3
21947,266,1
21947,192,4
21947,284,3
21948,396,3
21948,369,3
21948,206,5
21949,571,1
21949,510,1
21949,261,1
21950,98,5
21950,233,5
21950,706,5
21951,178,3
21951,429,3
21951,185,4
21952,24,5
21952,40,5
21952,664,5
21953,12,1
21953,401,1
21953,360,1
21954,167,5
21954,70,5
21954,329,5
21955,5,5
21955,40,5
21955,68,5
21956,241,5
21956,122,5
21956,11,5
21957,30,3
21957,341,3
21957,315,3
21958,315,5
21958,413,4
21958,160,3
21959,297,4
21959,80,4
21959,751,4
21960,34,1
21960,214,1
21960,51,1
21961,490,1
21961,114,5
21961,38,1
21962,281,5
21962,614,5
21962,282,5
21963,94,1
21963,33,1
21963,49,1
21964,430,1
21964,54,1
21964,501,1
21965,217,3
21965,497,3
21965,194,3
21966,416,1
21966,102,1
21966,61,1
21967,104,3
21967,548,4
21967,302,4
21968,49,1
21968,7,1
21968,91,1
21969,617,4
21969,206,4
21969,227,4
21970,128,4
21970,122,4
21970,187,4
21971,451,4
21971,32,4
21971,34,4
21972,8,1
21972,70,1
21972,40,1
21973,50,3
21973,217,3
21973,185,3
21974,49,3
21974,235,3
21974,334,3
21975,799,3
21975,368,3
21975,60,4
21976,24,4
21976,378,3
21976,445,5
21977,49,3
21977,677,3
21977,671,3
21978,578,5
21978,77,5
21978,604,5
21979,411,4
21979,131,4
21979,159,4
21980,382,5
21980,542,5
21980,16,5
21981,60,1
21981,294,1
21981,276,1
21982,539,3
21982,217,3
21982,157,3
21983,660,4
21983,841,3
21983,455,4
21984,121,5
21984,45,4
21984,61,5
21985,109,3
21985,134,1
21985,590,2
21986,62,5
21986,489,5
21986,32,5
21987,235,5
21987,192,5
21987,21,4
21988,507,5
21988,407,5
21988,321,5
21989,116,5
21989,330,3
21989,54,3
21990,509,4
21990,289,4
21990,14,5
21991,61,3
21991,581,1
21991,176,1
21992,7,4
21992,117,4
21992,8,4
21993,75,5
21993,111,5
21993,583,5
21994,32,4
21994,258,4
21994,14,4
21995,235,3
21995,32,3
21995,374,3
21996,289,3
21996,130,4
21996,65,4
21997,115,5
21997,217,5
21997,63,5
21998,420,3
21998,192,1
21998,580,1
21999,173,4
21999,104,3
21999,114,4
22000,21,4
22000,51,4
22000,192,4
22001,8,4
22001,227,4
22001,40,4
22002,604,1
22002,179,5
22002,116,5
22003,61,3
22003,305,3
22003,234,5
22004,43,3
22004,772,3
22004,1,3
22005,173,3
22005,668,3
22005,185,3
22006,180,5
22006,401,3
22006,444,5
22007,92,3
22007,97,3
22007,96,3
22008,378,4
22008,62,4
22008,67,4
22009,191,3
22009,5,3
22009,94,3
22010,282,2
22010,301,3
22010,509,3
22011,52,5
22011,109,3
22011,1149,3
22012,241,4
22012,38,4
22012,136,4
22013,385,5
22013,762,5
22013,122,5
22014,108,1
22014,285,1
22014,265,1
22015,156,5
22015,511,5
22015,794,5
22016,62,4
22016,602,2
22016,60,5
22017,233,3
22017,34,3
22017,675,3
22018,81,2
22018,374,4
22018,59,4
22019,247,5
22019,1,5
22019,364,5
22020,205,5
22020,616,5
22020,43,5
22021,272,5
22021,134,5
22021,171,5
22022,619,5
22022,43,5
22022,157,5
22023,194,4
22023,518,4
22023,361,4
22024,165,5
22024,217,3
22024,429,3
22025,50,4
22025,43,4
22025,5,4
22026,43,3
22026,60,4
22026,176,3
22027,80,4
22027,32,4
22027,1084,4
22028,180,3
22028,231,3
22028,318,3
22029,191,5
22029,70,5
22029,535,5
22030,217,5
22030,64,5
22030,1,5
22031,209,3
22031,33,3
22031,54,3
22032,129,3
22032,106,3
22032,337,3
22033,70,3
22033,104,3
22033,33,3
22034,558,5
22034,58,3
22034,71,3
22035,61,5
22035,653,5
22035,170,5
22036,296,4
22036,269,4
22036,130,4
22037,28,4
22037,29,4
22037,50,4
22038,32,5
22038,338,5
22038,268,5
22039,110,5
22039,276,5
22039,336,5
22040,60,4
22040,122,4
22040,205,3
22041,134,1
22041,138,1
22041,109,1
22042,317,3
22042,106,3
22042,336,3
22043,372,3
22043,97,3
22043,373,3
22044,98,4
22044,60,5
22044,99,5
22045,331,4
22045,175,4
22045,130,4
22046,18,4
22046,206,3
22046,54,3
22047,119,3
22047,136,3
22047,86,3
22048,484,1
22048,55,1
22048,18,1
22049,171,3
22049,350,3
22049,206,3
22050,217,1
22050,122,1
22050,385,1
22051,206,3
22051,194,3
22051,368,5
22052,534,4
22052,106,4
22052,52,4
22053,653,3
22053,488,3
22053,32,3
22054,477,1
22054,33,3
22054,69,4
22055,127,3
22055,531,4
22055,443,4
22056,80,3
22056,473,3
22056,167,2
22057,191,5
22057,1177,5
22057,54,5
22058,329,5
22058,81,3
22058,339,3
22059,32,4
22059,224,3
22059,403,4
22060,40,3
22060,110,3
22060,441,3
22061,121,3
22061,38,3
22061,153,3
22062,131,5
22062,86,5
22062,101,5
22063,307,4
22063,553,4
22063,59,5
22064,32,3
22064,491,3
22064,27,3
22065,62,3
22065,17,3
22065,18,3
22066,61,4
22066,716,4
22066,537,4
22067,241,1
22067,70,1
22067,9,1
22068,60,5
22068,198,5
22068,99,5
22069,274,1
22069,61,1
